,name,x,y,address
877,T JOA-LAG PL,20.93240032295089,52.22457335,"T, Ulrychów, Wola, Warszawa, województwo mazowieckie, Polska"
878,TABARDERIE FR,2.7038152471570225,48.1445802,"Parc de la Tabarderie, Les Gauthiers, Château-Landon, Fontainebleau, Seine-et-Marne, Île-de-France, France métropolitaine, 77570, France"
879,TAMAREAU FR,3.7447044,43.6356073,"Chemin du Lac de Tamareau, Saint-Georges-d'Orques, Montpellier, Hérault, Occitanie, France métropolitaine, 34680, France"
880,TARNOW PL,20.96405842696229,50.025988299999995,"Tarnów, Zbylitowska Góra, gmina Tarnów, Tarnów, województwo małopolskie, Polska"
881,TAUTE FR,-1.3166456,49.1999373,"La Taute, Manche, Normandie, France métropolitaine, 50490, France"
882,TAVEL FR,4.6982216,44.0127055,"Tavel, Nîmes, Gard, Occitanie, France métropolitaine, 30126, France"
883,TE Sisak HR,6.6373386,50.6061465,"Croatia, 12, Mühlenthal, Kommern, Mechernich, Kreis Euskirchen, Nordrhein-Westfalen, 53894, Deutschland"
884,TERGNEE BE,4.5666782,50.4331092,"Rue de Tergnée, Farciennes, Charleroi, Hainaut, Wallonie, 6240, België / Belgique / Belgien"
885,TERRETTE FR,0.4266308,44.0412454,"Terrette, Moncrabeau, Nérac, Lot-et-Garonne, Nouvelle-Aquitaine, France métropolitaine, 47600, France"
886,TERRIER FR,1.0148563,45.2869604,"Terrier, Coulaures, Nontron, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24420, France"
887,TIHANGE 1 BE,5.259369,50.527586,"Tihange, Huy, Liège, Wallonie, 4500, België / Belgique / Belgien"
888,TIHANGE 2 BE,5.259369,50.527586,"Tihange, Huy, Liège, Wallonie, 4500, België / Belgique / Belgien"
889,TIHANGE 3 BE,5.259369,50.527586,"Tihange, Huy, Liège, Wallonie, 4500, België / Belgique / Belgien"
890,TIHANGE BIS BE,5.259369,50.527586,"Tihange, Huy, Liège, Wallonie, 4500, België / Belgique / Belgien"
891,TILLEUL FR,3.2297438,47.8608738,"tilleul, Les Rousserons, Sommecaise, Auxerre, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89110, France"
892,TOLLEVAST FR,-1.6256545,49.5737038,"Tollevast, Cherbourg, Manche, Normandie, France métropolitaine, 50470, France"
893,TORE SUPRA FR,5.8809869,49.1795076,"Tore, Labry, Briey, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54800, France"
894,TORUN ELANA PL,18.6689167,53.0427809,"Zakład produkcyjny Maflow Toruń, Płaska, Elana, Toruń, województwo kujawsko-pomorskie, 87-100, Polska"
895,TOURBE FR,4.78693300579144,49.19758255,"Ville-sur-Tourbe, Châlons-en-Champagne, Marne, Grand Est, France métropolitaine, 51800, France"
896,TRANS FR,-0.31253250419249484,48.27984815,"Trans, Mayenne, Pays de la Loire, France métropolitaine, 53160, France"
897,TREBACZEW PL,18.921633,51.1305416,"Trębaczew, gmina Działoszyn, powiat pajęczański, województwo łódzkie, 98-355, Polska"
898,TRICASTIN-POSTE LE FR,,,
899,TUCZNAWA PL,19.3169168,50.3905095,"Tucznawa, Dąbrowa Górnicza, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-522, Polska"
900,Tabor CZ,14.6587234,49.4141533,"Tábor, okres Tábor, Jihočeský kraj, Jihozápad, Česko"
901,Tantareni RO,23.54031181005065,44.620712749999996,"Țânțăreni, Gorj, România"
902,Targiu Jiu Nord RO,,,
903,Targoviste A RO,25.458995,44.9295788,"Ordinul Arhitecților din România, 12, Strada Alexandru Ioan Cuza, Târgoviște, Dâmbovița, 130008, România"
904,Targoviste B RO,25.458995,44.9295788,"Ordinul Arhitecților din România, 12, Strada Alexandru Ioan Cuza, Târgoviște, Dâmbovița, 130008, România"
905,Targu Jiu Nord RO,23.291546518811383,45.04262235,"Cimitirul municipal Târgu-Jiu, Târgu Jiu, Gorj, România"
906,Tariverde RO,28.6019266,44.562932,"Tariverde, Cogealac, Constanța, 907076, România"
907,Taürn AT,,,
908,Teleajen RO,26.0781419,44.9470384,"Teleajen, Ploiești, Prahova, 100412, România"
909,Ternitz AT,16.0194688,47.7066007,"Gemeinde Ternitz, Bezirk Neunkirchen, Niederösterreich, Österreich"
910,Teufelsbruch DE,14.103034198555703,51.3076772,"Teufelsbruch, Schönteichen, Kamenz - Kamjenc, Bautzen, Sachsen, 01917, Deutschland"
911,Thyrow DE,13.253345513862147,52.25203545,"Thyrow, Trebbin, Teltow-Fläming, Brandenburg, Deutschland"
912,Tihau RO,23.3294531,47.2265615,"Tihău, Sălaj, 457321, România"
913,Timisoara RO,21.2257474,45.7538355,"Timișoara, Timiș, România"
914,Tiszalok HU,21.37997369731514,48.01333525,"Tiszalök, Tiszavasvári járás, Szabolcs-Szatmár-Bereg megye, Észak-Alföld, Alföld és Észak, Magyarország"
915,Toponar HU,17.8347968,46.3935614,"Toponár, Kaposvár, Kaposvári járás, Somogy megye, Dél-Dunántúl, Dunántúl, 7408, Magyarország"
916,Trebinje HR,,,
917,Trennfeld DE,9.6151453,49.7950676,"Trennfeld, Landkreis Main-Spessart, Bayern, Deutschland"
918,Trossingen DE,8.6362987,48.07506,"Trossingen, Verwaltungsgemeinschaft Trossingen, Landkreis Tuttlingen, Baden-Württemberg, 78647, Deutschland"
919,Tulcea Vest RO,28.791124987532015,45.18251,"Tulcea, Strada Inginer Dumitru Ivanov, Cartier Vest Blocuri, Tudor Vladimirescu, Tulcea, 820001, România"
920,Tumbri HR,15.8713947,45.6808114,"Tumbri, Kupinečki Kraljevec - centar, Gradska četvrt Brezovica, Grad Zagreb, Hrvatska"
921,Tumbri SI,,,
922,Turnu Magurele RO,24.8703617,43.7421632,"DOLCHIMEX GPL TURNU MAGURELE, Calea Dunării, Turnu Măgurele, Teleorman, 145200, România"
923,Turnu Severin Est RO,22.6501356,44.642043,"Farmexim Est, Bulevardul Mihai Viteazu, Drobeta-Turnu Severin, Mehedinți, 220067, România"
924,Tuzla HR,,,
925,Twistetal DE,8.9565896,51.3360242,"Twistetal, Landkreis Waldeck-Frankenberg, Hessen, 34477, Deutschland"
926,Tynec CZ,13.263697,49.34712,"Týnec, okres Klatovy, Plzeňský kraj, Jihozápad, Česko"
927,Ugljevik HR,,,
928,Ungheni RO,24.4574193,46.4834798,"Ungheni, Zona Metropolitană Târgu Mureș, Mureș, România"
929,Unterweser DE,8.47470485186373,53.4286009,"Unterweser, 2, Dedesdorfer Straße, Kleinensiel, Rodenkirchen, Stadland, Landkreis Wesermarsch, Niedersachsen, 26935, Deutschland"
930,Urberach DE,8.7983132,49.9732123,"Urberach, Rödermark, Landkreis Offenbach, Hessen, 63322, Deutschland"
931,Urechesti RO,27.0860142,46.1325018,"Urechești, Bacău, 607655, România"
932,V. Dur SK,17.8105484,48.3965514,"Dúr, Bojničky, okres Hlohovec, Trnavský kraj, Západné Slovensko, 920 55, Slovensko"
933,V. Kapusany SK,21.3354477,49.0453206,"Kapušany, okres Prešov, Prešovský kraj, Východné Slovensko, 082 12, Slovensko"
934,V.Dur SK,17.8105484,48.3965514,"Dúr, Bojničky, okres Hlohovec, Trnavský kraj, Západné Slovensko, 920 55, Slovensko"
935,V.Kapusany SK,21.3354477,49.0453206,"Kapušany, okres Prešov, Prešovský kraj, Východné Slovensko, 082 12, Slovensko"
936,VALDIVIENNE FR,0.6180033795320352,46.4991111,"Valdivienne, Montmorillon, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86300, France"
937,VAN EYCK BE,3.2259652,51.2114086,"Jan Van Eyck, 12, Jan van Eyckplein, Sint-Walburgakwartier, Brugge-Centrum, Brugge, West-Vlaanderen, Vlaanderen, 8000, België / Belgique / Belgien"
938,VAUJANY FR,6.099530794905666,45.1885259,"Vaujany, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38114, France"
939,VAUPALIERE LA FR,0.9964737846876361,49.480255150000005,"La Vaupalière, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76150, France"
940,VDUR SK,,,
941,VE Padene HR,16.0981044,44.0877971,"Pađene, Općina Ervenik, Šibensko-kninska županija, Hrvatska"
942,VENAUS FR,7.0125697,45.1549096,"Venaus, Torino, Piemonte, Italia"
943,VERBRANDE BRUG BE,4.413331677906681,50.94785565,"Verbrande Brug, Verbrande Brugsteenweg, Verbrande Brug, Grimbergen, Halle-Vilvoorde, Vlaams-Brabant, Vlaanderen, 1850, België / Belgique / Belgien"
944,VERFEIL FR,1.680062396659266,43.657973049999995,"Verfeil, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31590, France"
945,VERGER FR,1.0053354,44.429623,"Verger, Thézac, Villeneuve-sur-Lot, Lot-et-Garonne, Nouvelle-Aquitaine, France métropolitaine, 47370, France"
946,VESLE FR,4.2550671,49.1442642,"Vesle, Sept-Saulx, Reims, Marne, Grand Est, France métropolitaine, 51400, France"
947,VIELMOULIN FR,,,
948,VIERRADEN PL,,,
949,VIGY FR,6.309176773847806,49.208537199999995,"Vigy, Metz, Moselle, Grand Est, France métropolitaine, 57640, France"
950,VILLARODIN FR,6.7112786,45.2082077,"Villarodin, La Norma, Villarodin-Bourget, Saint-Jean-de-Maurienne, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73500, France"
951,VILLECHETIVE FR,3.5120683965471464,48.095359,"Villechétive, Sens, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89320, France"
952,VILLEJUST FR,2.2282699884132304,48.67891,"Villejust, Palaiseau, Essonne, Île-de-France, France métropolitaine, 91140, France"
953,VILLERBON FR,1.364379193008399,47.6641642,"Villerbon, Blois, Loir-et-Cher, Centre-Val de Loire, France métropolitaine, 41000, France"
954,VILLEROUX BE,4.6065097,50.6023277,"Villeroux, Chastre, Nivelles, Brabant wallon, Wallonie, 1450, België / Belgique / Belgien"
955,VILLEVAUDE FR,2.6609060096976336,48.91366135,"Villevaudé, Meaux, Seine-et-Marne, Île-de-France, France métropolitaine, 77410, France"
956,VINCEY FR,6.32886890646409,48.33217865,"Vincey, Épinal, Vosges, Grand Est, France métropolitaine, 88450, France"
957,VOGELGRUN FR,7.582576613486754,48.0117874,"Vogelgrun, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68600, France"
958,Van Eyck NL,-73.90425441610519,42.82415435,"Van Velsen, Mills Ten Eyck End, Netherlands Village, Schenectady, Schenectady County, New York, 12308, United States"
959,Varin CZ,,,
960,Varin SK,18.8704995,49.2014402,"Varín, okres Žilina, Žilinský kraj, Stredné Slovensko, 013 03, Slovensko"
961,Varna RO,25.5812919,45.5913513,"Varna, Brașov, 500001, România"
962,Velebit HR,15.5,44.365,"Velebit, Grad Gospić, Ličko-senjska županija, Hrvatska"
963,Velky Dur HU,21.0390629,48.2367425,"Nagykinizs, Szikszói járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3844, Magyarország"
964,Velky Dur SK,18.4462159,48.2114883,"Veľký Ďur, okres Levice, Nitriansky kraj, Západné Slovensko, 935 34, Slovensko"
965,Veltheim DE,10.6825692,52.2181829,"Veltheim, Samtgemeinde Sickte, Landkreis Wolfenbüttel, Niedersachsen, Deutschland"
966,Vetis RO,22.7778948,47.8002165,"Vetiș, Satu Mare, România"
967,Vierraden DE,14.29611,53.0978481,"Vierraden, Schwedt/Oder, Uckermark, Brandenburg, 16303, Deutschland"
968,Vierverlaten NL,6.485299,53.2131296,"Vierverlaten, Hoogkerk, Groningen, Nederland"
969,Vieselbach DE,11.14690662869396,50.9954483,"Vieselbach, Erfurt, Thüringen, Deutschland"
970,Vijfhuizen NL,4.6782318,52.3507789,"Vijfhuizen, Haarlemmermeer, Noord-Holland, Nederland"
971,Vill DE,121.1151365,14.5529068,"Germany, Exodus Barangay Assoc., Santa Ana, Taytay, Rizal, Calabarzon, 1920, Luzon"
972,Villach Süd AT,13.836728019002727,46.59370895000001,"MediaMarkt Villach, 8, Auenweg, Gewerbezone Süd, Auen, Villach, Kärnten, 9500, Österreich"
973,Villingen DE,8.4598995,48.0596619,"Villingen, Villingen-Schwenningen, Verwaltungsgemeinschaft Villingen-Schwenningen, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78052, Deutschland"
974,Vitkov CZ,17.7517864,49.7758144,"Vítkov, okres Opava, Moravskoslezský kraj, Moravskoslezsko, Česko"
975,Vöhringen DE,10.0832982,48.2833039,"Vöhringen, Landkreis Neu-Ulm, Bayern, 89269, Deutschland"
976,Vörden DE,8.096003,52.4784717,"Vörden, Neuenkirchen-Vörden, Landkreis Vechta, Niedersachsen, 49434, Deutschland"
977,Vogelgrun DE,,,
978,Vojany SK,21.9899835,48.5696123,"Vojany, okres Michalovce, Košický kraj, Východné Slovensko, Slovensko"
979,Vola SK,21.843886404225184,48.8410159,"Voľa, okres Michalovce, Košický kraj, Východné Slovensko, Slovensko"
980,Voslapp DE,8.1030466,53.5870017,"Voslapp, Wilhelmshaven, Niedersachsen, Deutschland"
981,Vyskov CZ,16.9994446,49.2778194,"Vyškov, okres Vyškov, Jihomoravský kraj, Jihovýchod, 68201, Česko"
982,WANDA PL,19.4279041,50.2005654,"Wanda, Trzebinia, gmina Trzebinia, powiat chrzanowski, województwo małopolskie, Polska"
983,WARANDE FR,2.5964359,50.8519737,"Warande Straete, Steenvoorde, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59114, France"
984,WEPPES FR,2.894556573653534,50.593582,"Fournes-en-Weppes, Lille, Nord, Hauts-de-France, France métropolitaine, 59134, France"
985,WIELOPOLE PL,19.45501,51.4126,"Wielopole, gmina Bełchatów, powiat bełchatowski, województwo łódzkie, 97-400, Polska"
986,WLOCLAWEK AZ PL,19.0722963,52.66017,"Włocławek, województwo kujawsko-pomorskie, 87-800, Polska"
987,WROCLAW PL,17.0326689,51.1089776,"Wrocław, województwo dolnośląskie, Polska"
988,WRZOSOWA PL,15.2342495,51.2384829,"Wrzosowa, Czerwona Woda, gmina Węgliniec, powiat zgorzelecki, województwo dolnośląskie, 59-942, Polska"
989,Wahle DE,10.3634402,52.2717618,"Wahle, Vechelde, Landkreis Peine, Niedersachsen, 38159, Deutschland"
990,Waldeck DE,9.0619393,51.2059609,"Waldeck, Landkreis Waldeck-Frankenberg, Hessen, 34513, Deutschland"
991,Walgau DE,,,
992,Walgauwerk AT,9.6696529,47.2007073,"Abfluss Walgauwerk, Latz, Marktgemeinde Nenzing, Bezirk Bludenz, Vorarlberg, 6710, Österreich"
993,Wallsee AT,14.7156931,48.1672231,"Wallsee, Wallsee-Sindelburg, Bezirk Amstetten, Niederösterreich, 3313, Österreich"
994,Wateringen NL,4.2745855,52.0235098,"Wateringen, Westland, Zuid-Holland, Nederland"
995,Wechold DE,9.1263681,52.8480963,"Wechold, Hilgermissen, Samtgemeinde Grafschaft Hoya, Landkreis Nienburg/Weser, Niedersachsen, Deutschland"
996,Wehrendorf DE,8.3132774,52.3322323,"Wehrendorf, Landkreis Osnabrück, Niedersachsen, Deutschland"
997,Weida DE,12.0470063,50.7581426,"Weida, Greiz, Thüringen, 07570, Deutschland"
998,Weier DE,7.2713731,51.0375352,"Weier, Waldmühle, Kürten, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51515, Deutschland"
999,Weingarten DE,9.6431145,47.8075299,"Weingarten, Verwaltungsverband Mittleres Schussental, Landkreis Ravensburg, Baden-Württemberg, 88250, Deutschland"
1000,Weinheim DE,8.6717458,49.5462349,"Weinheim, Rhein-Neckar-Kreis, Baden-Württemberg, 69469, Deutschland"
1001,Weissenbach AT,14.2050646,47.5703063,"Weißenbach, Liezen, Bezirk Liezen, Steiermark, 8940, Österreich"
1002,Weiwerd NL,6.9474512,53.3112472,"Weiwerd, Farmsum, Eemsdelta, Groningen, Nederland, 9936HP, Nederland"
1003,Wendlingen DE,9.3731804,48.6730258,"Wendlingen (Neckar), Bahnhofstraße, Unterboihingen, Wendlingen am Neckar, Gemeindeverwaltungsverband Wendlingen am Neckar, Landkreis Esslingen, Baden-Württemberg, 73240, Deutschland"
1004,Wessin DE,11.747327628589233,53.5683948,"Wessin, Crivitz, Ludwigslust-Parchim, Mecklenburg-Vorpommern, Deutschland"
1005,Westerlee NL,6.979104407801248,53.13592075,"Westerlee, Oldambt, Groningen, Nederland"
1006,Westtirol AT,10.82782065236764,47.234094400000004,"Abfallbeseitigungsverband Westtirol, Tschirgantweg, Roppen, Gemeinde Roppen, Bezirk Imst, Tirol, 6426, Österreich"
1007,Westtirol DE,,,
1008,Wielopole CZ,,,
1009,Wien HU,16.3631959,48.2103746,"Botschaft von Ungarn, 4-6, Bankgasse, Schottenviertel, Innere Stadt, Wien, 1010, Österreich"
1010,Wien Südost AT,16.395635866287797,48.15937355,"Fußballklub Austria Wien Nachwuchsakademie, 143, Laaer-Berg-Straße, Siedlung Südost, KG Oberlaa Stadt, Favoriten, Wien, 1100, Österreich"
1011,Wiesloch DE,8.698707,49.2942599,"Wiesloch, Verwaltungsgemeinschaft Wiesloch, Rhein-Neckar-Kreis, Baden-Württemberg, 69168, Deutschland"
1012,Wilster W DE,9.383516525137313,53.916904099999996,"Schützenverein Wilster, Schilfweg, Wilster, Steinburg, Schleswig-Holstein, 25554, Deutschland"
1013,Wolkramshausen DE,10.7388945,51.423397,"Wolkramshausen, Bleicherode, Landkreis Nordhausen, Thüringen, Deutschland"
1014,Wolmirstedt DE,11.6267388,52.2484924,"Wolmirstedt, Börde, Sachsen-Anhalt, Deutschland"
1015,Würgassen DE,9.4071653,51.6445021,"Würgassen, Beverungen, Kreis Höxter, Nordrhein-Westfalen, Deutschland"
1016,Würgau DE,11.0903786,49.9789954,"Würgau, Scheßlitz, Landkreis Bamberg, Bayern, Deutschland"
1017,Wuhlheide Abzweig DE,13.5464846,52.4717342,"Berlin Ostendgestell, Fliederweg, Kleingartenanlage Gartenfreunde Wuhlheide, Oberschöneweide, Treptow-Köpenick, Berlin, 12459, Deutschland"
1018,Wuhlheide DE,13.562066762772146,52.4610745,"Wuhlheide, Treptow-Köpenick, Berlin, Deutschland"
1019,Wustermark DE,12.9404114,52.5462731,"Wustermark, Havelland, Brandenburg, 14641, Deutschland"
1020,Alfstedt DE,9.0666915,53.5499782,"Alfstedt, Samtgemeinde Geestequelle, Landkreis Rotenburg (Wümme), Niedersachsen, Deutschland"
1021,Altlussheim DE,8.4981809,49.3004929,"Altlußheim, Verwaltungsgemeinschaft Hockenheim, Rhein-Neckar-Kreis, Baden-Württemberg, 68804, Deutschland"
1022,Bruchsal DE,8.5980244,49.124118,"Bruchsal, Verwaltungsgemeinschaft Bruchsal, Landkreis Karlsruhe, Baden-Württemberg, 76646, Deutschland"
1023,Bruchsal Kändelweg DE,8.5573079,49.1327575,"Bruchsal Kändelweg, Industriestraße, West II, Bruchsal, Verwaltungsgemeinschaft Bruchsal, Landkreis Karlsruhe, Baden-Württemberg, 76646, Deutschland"
1024,Bühl DE,8.134423,48.6945066,"Bühl, Vereinbarte Verwaltungsgemeinschaft Bühl, Landkreis Rastatt, Baden-Württemberg, 77815, Deutschland"
1025,Daxlanden DE,8.3386057,49.0014111,"Daxlanden, Karlsruhe, Baden-Württemberg, Deutschland"
1026,Dellmensingen DE,9.9039744,48.3021614,"Dellmensingen, Erbach, Alb-Donau-Kreis, Baden-Württemberg, 89155, Deutschland"
1027,Dörnigheim DE,8.832138271733125,50.13695465,"Dörnigheim, Maintal, Main-Kinzig-Kreis, Hessen, Deutschland"
1028,Emden O DE,8.1010377,51.5531356,"Emdenstraße, Hiddingsen, Soest, Kreis Soest, Nordrhein-Westfalen, 59494, Deutschland"
1029,Endersbach DE,9.3655003,48.8103115,"Endersbach, Weinstadt, Rems-Murr-Kreis, Baden-Württemberg, 71384, Deutschland"
1030,Engstlatt DE,8.875064,48.2995026,"Engstlatt, Balingen, Gemeindeverwaltungsverband Balingen, Zollernalbkreis, Baden-Württemberg, 72415, Deutschland"
1031,Erzhausen DE,8.6389953,49.9524332,"Erzhausen, Landkreis Darmstadt-Dieburg, Hessen, 64390, Deutschland"
1032,Frankfurt SW DE,14.4227407,51.1887438,"Frankfurt, Seidau - Židow, Westvorstadt - Zapadne předměsto, Bautzen - Budyšin, Bautzen, Sachsen, 02625, Deutschland"
1033,Gurtweil DE,8.2465136,47.6412423,"Gurtweil, Waldshut-Tiengen, Verwaltungsgemeinschaft Waldshut-Tiengen, Landkreis Waldshut, Baden-Württemberg, 79761, Deutschland"
1034,Hallendorf DE,10.3775522,52.1533277,"Hallendorf, Ortschaft Ost, Salzgitter, Niedersachsen, Deutschland"
1035,Herbertingen DE,9.44792963061036,48.0593422,"Herbertingen, Verwaltungsgemeinschaft Bad Saulgau, Landkreis Sigmaringen, Baden-Württemberg, 88518, Deutschland"
1036,Hoheneck DE,8.0234996,47.6256944,"Hoheneck, Görwihl, Landkreis Waldshut, Baden-Württemberg, 79733, Deutschland"
1037,Hüffenhardt DE,9.0827453,49.2908862,"Hüffenhardt, Verwaltungsgemeinschaft Haßmersheim, Neckar-Odenwald-Kreis, Baden-Württemberg, 74928, Deutschland"
1038,Huntorf DE,8.3897014,53.1956997,"Huntorf, Butteldorf, Elsfleth, Landkreis Wesermarsch, Niedersachsen, 26931, Deutschland"
1039,Krün DE,11.2787041,47.5061521,"Krün, Landkreis Garmisch-Partenkirchen, Bayern, Deutschland"
1040,Kühmoos DE,12.9236498,48.7556165,"Kühmoos, Aholming, Landkreis Deggendorf, Bayern, 94527, Deutschland"
1041,Laufenburg DE,8.0599414,47.5671976,"Laufenburg (Baden), Landkreis Waldshut, Baden-Württemberg, 79725, Deutschland"
1042,Niederlangen DE,7.2805369,52.8572175,"Niederlangen, Samtgemeinde Lathen, Landkreis Emsland, Niedersachsen, 49779, Deutschland"
1043,Oberjettingen DE,8.7743305,48.575961,"Oberjettingen, Jettingen, Gemeindeverwaltungsverband Oberes Gäu, Landkreis Böblingen, Baden-Württemberg, 71131, Deutschland"
1044,Plattling DE,12.8750665,48.7772562,"Plattling, Landkreis Deggendorf, Bayern, 94447, Deutschland"
1045,Rhede DE,6.696091,51.8363135,"Rhede, Kreis Borken, Nordrhein-Westfalen, 46414, Deutschland"
1046,Simbach DE,12.7405704,48.5638267,"Simbach, Landkreis Dingolfing-Landau, Bayern, 94436, Deutschland"
1047,Vörden DE,8.096003,52.4784717,"Vörden, Neuenkirchen-Vörden, Landkreis Vechta, Niedersachsen, 49434, Deutschland"
1048,Waldeck DE,9.0619393,51.2059609,"Waldeck, Landkreis Waldeck-Frankenberg, Hessen, 34513, Deutschland"
1049,Wechold DE,9.1263681,52.8480963,"Wechold, Hilgermissen, Samtgemeinde Grafschaft Hoya, Landkreis Nienburg/Weser, Niedersachsen, Deutschland"
1050,Werben DE,11.9822053,52.8612295,"Werben, Werben (Elbe), Arneburg-Goldbeck, Stendal, Sachsen-Anhalt, Deutschland"
1051,YVELINES-OUEST FR,2.109008504499873,48.81035970000001,"Versailles-Nord-Ouest, Versailles, Yvelines, Île-de-France, France métropolitaine, 78000, France"
1052,Ybbsfeld AT,15.0286559,48.145133,"Ybbsfeldstraße, Mehlberg, Ennsbach, Sankt Martin-Karlsbach, Bezirk Melk, Niederösterreich, 3376, Österreich"
1053,ZABKOWICE PL,19.2661927,50.3769914,"Ząbkowice, Dąbrowa Górnicza, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-520, Polska"
1054,ZAMOSC PL,23.259588703837892,50.721273,"Zamość, województwo lubelskie, Polska"
1055,ZANDVLIET BE,4.3086817,51.3599666,"Zandvliet, Berendrecht-Zandvliet-Lillo, Antwerpen, Vlaanderen, België / Belgique / Belgien"
1056,ZARNOWIEC PL,19.86242,50.4832713,"Żarnowiec, gmina Żarnowiec, powiat zawierciański, województwo śląskie, 42-439, Polska"
1057,ZGIERZ PL,19.390634827153598,51.8555209,"Zgierz, powiat zgierski, województwo łódzkie, Polska"
1058,ZUKOWICE PL,20.741927062127417,50.29932075,"Żukowice, gmina Nowy Korczyn, powiat buski, województwo świętokrzyskie, Polska"
1059,ZYDOWO KIERZKOWO PL,16.707052296680793,54.02514465,"Elektrownia Wodna Żydowo, 205, Żydowo, gmina Polanów, powiat koszaliński, województwo zachodniopomorskie, 76-012, Polska"
1060,ZYDOWO PL,20.8393237,54.3105599,"Żydowo, gmina Bartoszyce, powiat bartoszycki, województwo warmińsko-mazurskie, 11-200, Polska"
1061,Zahidno Ukrainska HU,,,
1062,Zakucac HR,16.7000393,43.4572839,"Zakučac, Grad Omiš, Splitsko-dalmatinska županija, Hrvatska"
1063,Zandvliet NL,5.31583,51.59238,"Zandvliet, Boxtel, Noord-Brabant, Nederland, 5282PC, Nederland"
1064,Zell am Ziller AT,11.881991,47.2335951,"Zell am Ziller, Marktgemeinde Zell am Ziller, Bezirk Schwaz, Tirol, 6277, Österreich"
1065,Zeltweg AT,14.7549244,47.1912045,"Zeltweg, Bezirk Murtal, Steiermark, 8740, Österreich"
1066,Zerjavinec HR,16.1650186,45.8688625,"Žerjavinec, Grad Zagreb, 10362, Hrvatska"
1067,Zerjavinec HU,,,
1068,Zerjavinec SI,,,
1069,Zeyerveen NL,,,
1070,Zolling DE,11.7727339,48.4514051,"Zolling, Zolling (VGem), Landkreis Freising, Bayern, 85406, Deutschland"
1071,Zuglo HU,19.11434210164609,47.5228628,"XIV. kerület, Budapest, Közép-Magyarország, Magyarország"
1072,Zurndorf AT,16.993504006410205,47.97572155,"Zurndorf, Bezirk Neusiedl am See, Burgenland, 2424, Österreich"
1073,Zurndorf HU,,,
1074,Zwolle NL,6.0943765,52.5089759,"Zwolle, Overijssel, Nederland"
1075,d. Mostistea RO,-47.2740393,-21.7071681,"Romania, Rua Doutor Alfredo Guedes, Tambaú, Região Imediata de São João da Boa Vista, Região Metropolitana de Ribeirão Preto, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, 13710-000, Brasil"
1076,,,,
